,,open,minister,food,china,home,know,chinese,look,restaurant,need,include,play,life,use,government,japan,want,day,way,world,old,country,come,people,like,good,art,time,new,work,firm,cost,global,start,investment,help,design,add,product,technology,financial,service,asia,customer,industry,bank,market,business,company,income,yesterday,earning,share,asset,continue,end,stock,revenue,profit,low,month,group,net,quarter,2013,increase,price,rate,billion,expect,rise,high,growth,march,counter,share price,director,offer,exchange,list,acquire,week,unit,close,trading,purchase,shareholder,average,issue,bitcoin,holding,trade,executive,launch,developer,sq,area,sale,land,site,development,project,property,cma,offshore,information,large,oil,cloud,datum,vessel,wine,value,economic,international,report,psf,private,board,sell,buyer,public,state,plan,member,provide,fund,space,create,local,team,award,event,brand,grow,investor,second,june,2014,fall,policy,inflation,economy,sgx,management,system,corporate,bond,interest,buy,energy,residential,hotel,building,office,construction,set,point,2015,region,build,security,think,thing,city,place,chef,lee,total,reit,keppel,term,budget,support,sector,april,capital,ocbc,dbs,information publish,target price,publish,loan,target,noble,remain,watch,car,big,dollar,currency,east,lim,worker,2011,constituency,wp,national,general,vote,candidate,singaporean,grc,election,pap,party,dish,japanese,room,music,president,american,artist,film,singpost,loss,iran,base,sme,trump,central,centre,trust,2016,course,water,index,note,change,swiber,family,find,presidential,political,payment,job,hong kong,kong,hong,housing,industrial,estate,2017,tax,future,programme,lng,maritime,ago,digital,airline,airport,road,cash,india,foreign,north korea,korea,north,organisation,contract,risk,employee,ceo,corporate governance,governance,solution,number,gst,2018,deal,economist,game,asean,fintech,house,healthcare,news,online,july,measure,acquisition,community,regional,long,diversity,app,retail,grab,fuel,30,innovation,live,brexit,real,2019,analyst,gain,cyber,culture,startup,experience,equity,hyflux,cut,net profit,june 30,result,period,partner
2016Q2,2,,,,,,,,525.9960672742548,,795.594397853579,,,,828.5043610289231,,,,,527.0916491977166,586.115932118051,,,570.5798509646148,,,539.992675659138,,864.8974929260086,1535.4188093504138,802.4880108604684,,,565.333436586911,,,506.80461591845886,,617.1037166393895,,1019.3835586432817,,1156.9644311876266,905.548478334464,696.1377962699285,815.1606044521073,,945.4441038140171,1832.0918653284448,1511.271729972385,,,,,,,,,,,,,746.9611141803331,,,,,,,,,,596.5130310337352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.69302350967,,,,,,,,,,,,,,,,,,511.5753135435998,,,,,,,524.4619099830273,,,,,,,,,,,544.887078585148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.317897261774,524.3319552603155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3851300517555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,3,,,,722.1268820616408,,,,,,,,,,,,,,,,,,,,,,,,530.0430397452699,550.8116325048159,,,,,,1008.2416370162139,,,,,,645.0302789327345,,,,,539.7922402744339,1202.8194254979094,911.782789938429,1255.8960160769102,,,,791.8461756570802,881.853560471652,,,,526.9030596424177,,494.26980425334415,,1233.5005769427223,631.1519907238862,548.4706143229968,,,853.9835878057361,,687.5527425416267,532.1862246336113,,613.1897131150068,664.9270847991603,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2158894136651,,885.7196672262819,,,,,,,,,,540.1057160205352,,,587.1411717833515,,,,,,,,,,,605.6795445609072,,,,,,,,,714.2655612899836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.329778875983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.7461894599377,606.4903347903067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q2,4,347.16214978886404,,517.2570076441208,,,374.6937084441355,322.25485538797693,354.20761023675016,507.4528225379328,,358.00197751946,429.6149832978223,,408.1916667878604,,,515.9601436340523,447.68386457015583,315.2929697569823,359.35065338562754,477.55506002130704,,427.0733349261867,555.5333132270241,764.9290254039641,559.7791044948633,414.7108617770956,735.7201374130086,617.7832639220525,712.3579667449978,,,,398.36274767951875,,,317.28077319513443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9349849263235,321.0716312290976,,336.9577110151987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.50030489584435,,,,451.83014265424686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.62326621262736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q3,0,422.797961738935,,668.40206613071,701.6586291733878,,375.9832392418522,,,453.3552511759311,,429.07823007728433,390.39834784600055,,662.3562908963041,,,464.0987601804222,546.4547884079855,384.09629287132714,478.9215065055545,416.2090646436626,462.95943346998996,610.6284563999782,483.63023119162284,799.0716305953428,693.5649956845874,486.97710306080415,935.422631847265,947.1695602136109,657.880413767724,,,,,,,,436.406168111682,,,,,,,,,,482.21109212278236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6648448187956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.97831438867377,,517.1994086778487,416.53641668686436,,,,,,,,,,,,,,,,,,,372.1697369564633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.9264990248797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q3,1,,,,,,,,388.64058660185685,,584.1683805115055,405.6055684249956,,,708.0697565242118,389.1947674441719,,,,400.31296423506706,,,,,437.96753872085577,,,,757.2470838881148,835.9921395924202,814.5387564780397,451.8531626035551,,,389.1176981921713,,,,441.03468068761435,532.9115209651304,722.9626471080181,,848.9328632344736,,639.9663470255088,568.6177935299385,,453.7192723410272,911.3522386717312,1610.828914757729,,,,1168.736142439675,,,,,,,,,543.4572909157203,,,,,,,,,,404.93694318402817,,,,,505.9532201747975,,,,,,,,,,,,,,,,,,,,,,,,,492.7165739547118,,,,,,,,389.91262584907355,,,,,,,,,,,,,,,,395.11002884805794,,,,,,,,,,,,,,,,,,,,504.1580958844789,,,,,,,,,,,,,,,,387.8525219998316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q3,2,,,,524.8740763776904,,,,,,,,,,,569.9548170799471,588.5725708422289,,,,,,,,,,,,698.1184064674707,,,,,704.4315240114562,,829.2808297284543,,,,,,,,,,,1446.997699084747,1941.3504230535323,,,,,,650.3473149729641,,,,799.690804443903,,,760.108912693615,696.9502428360702,,,,,,1265.8718809172888,1094.3615311266135,762.0980693391324,601.2154953265912,599.5981356890501,696.1431540801976,1217.3287984447636,,,,,,,,,,,,,,,,,,,711.8587707621142,,,,,,,,,,,,,,,,,,,,,,593.3107160498936,,555.7581176102954,,,,,,,,,,,,,,,,,,,,568.2904914326602,,,,,582.8009175212089,,714.7152176405268,,,,,,594.3304118117182,,,,,,,,,586.6326604094571,,,,,,,,,,,,,,,,,676.1216832304307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.7092395479896,551.9322610555764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q3,3,,,,,,,,,,781.3419320454448,517.1045048499732,,,,,,,,,582.4248081557312,,505.7012017329172,534.8112617043053,506.51823631862555,,787.3758513928968,,824.3158058510936,1091.4161189907925,540.8397018347436,,,555.7020860365507,,,514.4024703248465,,,,,585.5435004457568,480.9577436077006,592.4417815343426,,505.3049477527525,,852.8240443387779,1855.5775616799706,1704.4490563685595,,,,498.3056590725889,,,,,,,,,555.208978364273,,,,,,,,,,,,,,,497.70661840484087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.05546465528585,,472.0288416637454,,,475.5266152649849,,,,,,,,,,,,,,,,,568.0265669180218,,,,,,,,,,,563.7363311262435,,,,,,,,,,,,,,,,,,,,,,,,,436.6664320532432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.23820631655013,,,,,,,,,,,,,,,,,,619.961439668663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4788583073441,,,,,,476.43263108179315,,,,,,,,,,,,756.7883304487199,685.8432299490171,623.473553295296,,,,552.4162195576765,501.99305261679353,,481.5363763857191,,699.0339610415629,462.12749890309055,385.83778001380426,456.3209453793845,1068.710406039157,616.553556192824,620.8370293079608,,,710.8243315236472,,413.65034597078966,461.7346030289586,,703.0127639138492,,,,,,,,,,,841.1213641936617,,,,,,,,,,,,,,,671.3788953689162,392.83667525936374,,514.9812671123773,788.3987597138317,1137.7106146102233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.5872885772903,,,,,,,,,,,,,,,,,435.84126447238026,,,,,,,,,,,,,,,539.9115813970922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.35909972214773,,,,,,588.6635301167463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q4,0,,,,635.2039924552315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.3141240953656,,,,,,,,,,,752.2988936234835,1396.6881266345845,,1152.222693316646,,,,2120.8925957788147,719.040781562462,,655.9647326360647,782.4524082238547,657.4249929872391,617.5542590701976,604.5269381283545,788.7292312350646,1237.9052373154977,794.2127345381481,807.7447772362601,,,1536.91477358977,,1098.2330273930838,668.2138680440875,637.9990228746312,908.1255456715373,,,,,,,,,,,642.4553958656186,,,,,,,,625.6824530208255,603.8678053471252,,,,,,,,,,,842.1428956429619,,,,,,,,,,650.8150883101866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2833642949942,,,,,,,629.8899168137702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0810510599756,,,,617.1265483075967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q4,1,,,,,,,,,,806.2148799149084,550.3559869197906,,,535.4769276263639,600.5630376325529,,,,,518.5380242500141,,670.3573448397974,,,,501.9683129327446,,761.6336911846983,892.9366607062974,758.7132114718481,,545.5964039300565,704.7303647717343,,,691.8079935772263,,516.4879611586347,,740.757486962239,,795.7267447627066,763.683985106234,,944.0898113319713,,793.4763114744347,1838.2525687377504,1896.6350428717408,,,,,,,,,,,,,525.6837296682377,,,,,,,,,,,835.2408444914807,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.4438420502257,603.2756293510713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0803370363421,,,,,,,,,,,,,,,,802.7261210564802,,,,,,,,,,487.62617840162915,,,,,,,,,,,,,,653.7647995074763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.040329413032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q4,2,417.57248982448937,,407.8867157958587,,440.7665069920437,520.7752708643764,,493.44222659536945,482.29270463542764,,,,349.4701242593292,456.95677602786895,,,510.17309602951843,501.5596860275509,450.77440157310303,481.41922272528905,467.3500980786459,,657.2769347625209,637.5580185992221,830.1323351122215,802.0523752513984,501.39564166958786,963.8248933118655,729.3609586489974,1024.9146417168893,,,,396.1112007742723,,,,,,,,,,,,,,377.67142853222634,451.1167641188674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7701004814951,,,,,,,,,,,,,,,,,,,,,,401.5117337244763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.2796385249974,,349.7300771198107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.2514261421641,383.83363934664555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q4,3,,,,,,,,,,,,,,313.1743556628789,,,,,,,,,,,,,,397.13399162575587,737.1451040842205,,,,,,336.25116240043883,,,314.02733897129684,,,,435.4622823355721,395.8269275268166,374.2393100193579,,662.5862762074373,706.681416695756,662.9033240571075,340.2057689820251,,,,,,,,,,,,329.5283959198148,292.96398200771335,,,,,599.9739980793869,,,,,442.3093202204917,,,,,,337.8823896188324,,,,,463.68345214937364,,,,,,,,,,,280.4039002091018,,,,410.46803379627903,294.4769313238151,306.2922671065418,268.91127669610336,294.4240418703814,426.02907637993457,,,,,,,264.6559199975055,,,,,,,,452.2417246715046,,,,,,,,,282.0399165905279,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5549146855684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.164952651205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016Q4,4,,,,777.236524889769,,,,,,,,,,,401.42559425659715,547.376126069963,,375.01996581448753,,479.3652873710512,,436.933472199721,360.13395691472726,,,,,585.7390659220059,410.36289459565575,,,,425.57117918368345,,,,,,,,,,,,,570.6517628233585,876.9144647755935,,,,,,,,,,,,,,,,,,,,,708.8324548308691,,,393.2833885498389,352.3848353319586,345.44553867862305,,,,,,,,,420.2285967187682,,,,,,,,,,704.9030578035854,,,,,,,,,,,,,,,,,,,,,,566.9834280318388,,,,,,,,,409.86229236720254,,,,,,,,,,,,,,,,,,796.9390183087592,,556.6239390805157,,,,,,405.8785954281745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.69129192125456,,,,,,,,,,,,,,575.5386668885776,,,,,,,782.4727624584774,392.3534829771133,,,,,,,,1368.044581425466,,,,,,,,,,,,,356.13858992498035,357.3037744110336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q1,0,,,,,,,,,,375.9128675020435,340.8810078609219,,,349.2238652568771,370.26342549814285,,,,,,,,,,,,,502.91560914592117,712.6721253025106,,316.84969160712217,326.7472820385334,,,463.4870093024412,,,371.5856723237501,,,431.76751240442087,378.533447940625,,307.5304988274538,,556.2562293376259,908.75215499774,606.0645896457361,1315.582020401604,,,,,,,,,,,311.57409518514453,305.45399507717093,362.72436349616646,,,,,,,,,,347.46596328794345,,,,,474.61373258244896,,,,,,,,,,316.8106642618086,,304.42539307322403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2048295799226,,,,,,,,575.386332671129,,,,,,,,,471.41198216728606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.22717468276863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0622704114799,,,,,,,,,,,,,,,,,358.8495296647223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q1,1,,,,589.964552256302,,,,635.1143737308626,,1002.3765348859235,555.1543595607878,,,726.5148675237257,759.9589164928954,,613.9047216653748,,698.4614656737768,847.3371390945282,,586.6784351289377,774.4994790739968,900.2169673858534,888.030557324656,944.3124689176415,587.9636128380272,1426.1269416756961,1351.553938982118,1460.0463115284172,,,,552.493182622109,,768.2768767820834,,,,664.9599287159433,,,721.8567245624533,,614.3103589177967,,,1695.0985320109082,1143.5021610122799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0492130605315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1611577347505,681.2356937105844,704.7197887242039,715.1398227972383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0983188374083,,,,,,394.540813280754,,,,,,616.0437905354994,619.6430819892793,1056.2930069410027,,,443.7183476112367,1984.686061428248,376.8998912420788,,538.6571669706852,552.8449398059244,765.3155900827314,745.4704988122816,464.1087886644948,,1306.7879051995728,787.8996826937938,594.4522282323408,,,1117.2983324510951,,542.6407995312275,418.38857315015764,,617.4772711860468,,401.67724970157235,,,,,,,,,,551.6140135971617,,,,501.6907693694321,,,510.1072151583561,427.2780066502246,,,,,,380.85484399340106,,,,,,,,,,,,,,,443.7690603319816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.2939973723393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.46434965007546,,,,,,,,1272.900234856043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q1,3,,,,,,,,,,,249.94053350347048,,,324.99823877796115,270.59774289209287,,,,,,,,,,,,,,432.5574548901983,,,,,,,,,,,,,,,,,,538.0549272370205,269.59138859618656,271.157939887773,,,,,,,,,,,,,369.376177111511,,,,,545.7064586530273,,,276.0921569437838,,273.1116479845515,,,,,,,,,,,704.8543109145695,,,,,,,,,,,,377.0561927420427,,322.8103099340393,390.66905476164607,417.8560074763427,264.6323881047298,547.2102762780797,582.6493223448032,1166.7594089978625,,,,,,,,,,,,,,,,,264.6132078195406,,,,,,,,335.6252067808284,,,,,,,,,,,,,,,,,,,,,,,,331.64971549560465,,296.46317435776484,336.6547114546783,,,,,,,,,,248.17162795243954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.50314750235526,,,,,,,,,,,,,,,,257.55807165587953,287.04874880990883,305.4734354447743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q1,4,,,,802.1825430688258,,,,,,,,,,,,565.3926346052682,,,,,,,552.99823186545,,,458.10720061309786,,580.484657577333,797.3732793258209,,,,589.3492408035474,,,,,,,,,,,,,874.7887418753785,1267.6121931490422,,,,,,,,,,,,,,436.63822525480657,,,,,,697.3968566218922,927.8269470644356,644.8996570274975,520.6834527816538,803.8806276208654,791.4583738116601,982.5411583047529,,,,,,,,,517.1203378168419,,,,,,,,,,1007.4893522736074,,,,,,,,,,,,,,,,447.5953650218365,,,,,,668.5555249693474,,460.4867783337109,,,,,,,,,,,,,,,,,,,,,,,,,727.8327545527435,,729.7600304460318,,,,,,,,,,,,,,,457.99231806978855,,,,,,,,,,,,,,,,,480.02209047074234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.4591893932269,,,,,,,,,1440.723197908176,,,,,,,,,,,,,,,,,,,,,,,472.9037750471331,537.614281254618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,0,,,,,,,,,,387.4869842394476,226.0161014880045,,,320.730651909308,,,,,218.21047115864002,,,,,,,262.0645713368503,,472.0774093061308,436.5074870456588,514.3862825813746,,,,,,277.8845170911847,,230.728850454867,,485.62088600885653,,306.5176839280499,,263.313771764456,519.178777988396,,266.7628667550056,758.6183594831324,1019.1417084851727,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.211362217063,,,,,,,,,,,,,,,,,,,,,,,,240.2650799784034,,,,,,,,,,,,,,,,,,280.55800727608,,,,,,,220.6256331213544,,,,,,,,,,,,,,,,,,,229.58770167581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.14612529163082,270.7105702907535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.67837552189073,,,,,,,,,,205.3950985971521,,,,,,,,,,,,,,,,203.94305774291698,206.9676400317468,215.0709755850154,281.2303580986075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.39049606059837,,,,,,,,,,,,,,,,,,373.9428716823705,177.42793255060582,,211.40674819934347,,,,,,178.0243136940989,,,,,183.06451347653186,194.8014860992818,217.74866668147806,247.81434314675477,,,316.8335148640973,,157.38100816766877,168.9951841443885,,204.61004857021481,,185.21967196783692,,,,,,,,,477.2567877250056,,,,,,,,,,,,227.07659138664192,,164.7918722608756,327.79393674243346,265.7035333321032,207.2326292479251,229.00144981306818,336.9420144516016,557.7509792025802,,,,,,,,,,,,,,,186.24868987461736,,181.94391970091206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.72050551745494,153.72113433358948,,165.52467394269945,,,,,,,,,,,,,,,161.95719314152203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5844298392048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1300771116569,360.1217194969256,448.83210610658904,,,306.460950143759,944.1684081839342,,,324.61521296599216,368.0055505789756,481.4872388982135,434.25226173957645,336.17100055516016,391.8801027862626,762.4270453955978,448.16633982863897,624.5670024396613,,343.19894509174884,893.1320642616491,,285.3809948796088,356.2264160242932,345.617838144261,449.52958443758166,407.5804393438564,416.33734062417426,,,,,,,,,,302.7696375818558,,,,,,,,286.1327558893071,,,,,,,,,,,,,,,,270.1436244386807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.92803976156415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.45441488494816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.8914327832499,,,,,,,,,,,,,,,,,,,473.19550315291985,,,,,,270.51358646295165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,3,,,,782.2335638051479,,,,,,,292.2680458979445,,,,287.7514249480106,350.851198621065,,,,335.8886291819008,,336.55693012872734,299.3252614706104,,,,,422.34113621518094,407.9565288523628,,,,476.5636850388993,,416.5886299753192,,,,,,486.3204412024481,,564.997895658482,,,543.828512881412,906.7680462484753,399.82037631226405,400.69348449914855,,,,,,,,,,,,,,,,,,,,374.2594744249299,,,355.9034477448511,436.55640165336155,,,,,,,,,,,,,,,,,,,651.0705359215367,,,,,,,,,,,,,,,,,,,,,,435.7944202899059,,,,,,,,,350.7355309212364,,,,314.4576167364328,,,,,,,,,387.2857192658662,,,,,392.6243168445024,,344.9176567474913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.6086186848395,,,,,,,,,721.239279073101,,,,,,,,,,,,,,,,,288.9582723693135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,4,,,335.346350245138,,,,,262.65567033647545,,345.6653593708496,268.0492137142876,,263.7100506557092,441.968828396139,,,285.7664491204791,271.31061963032687,315.2159293561651,360.21403620918494,268.9678778818961,249.06842410097047,345.1045614489202,424.3351530419561,492.59633114623745,478.8208444373202,,555.3984609734543,649.4734600666213,587.548459989379,,,,243.08555124475188,,248.2137457226296,,249.84320595696045,253.97165274118416,265.1498531365695,,268.9910714789405,281.08653488275877,,,,,431.01161215692997,280.05398277042735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.49581348971674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.13342254768895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.109223770066,838.8778208138789,,,,,,929.3154561786722,,,,,,,,,,,1109.4700695946076,2580.324662210716,952.5024157580611,1057.3068293135623,,,,1242.1070227559867,,,738.3339711921569,740.7094182133422,679.1949640499421,,719.3347597232985,950.8705036274956,1217.368407250749,701.7144726936382,1048.378074167353,,,1584.4242137731915,842.4417900600719,1128.772946866578,887.147511483807,880.2968117644376,1248.5650518510927,1245.036659310799,,,,,,,,,,857.9129889291696,,,,,,,,,,,,,,,930.5779181184162,,,743.1291340325901,734.3710604706213,1106.5699620503108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0639528795749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.7899462969517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
